relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,1562,9f1f600f9d9f77f0f0a9f56f0911bee1e427231b6bb5eac396151fe2c476868e
task_645_account_grid.csv,small_table,1951,544c5cb8bd27a461b7f4e21812a740bcac50261cb59d27efba09e7bb2605ac35
task_645_content_microstructure_interaction_panel.csv,small_table,5988,d71e82fe749b236a12eade6246ef2fdb7c7d9350a29b408953ba3ef9bc717c1b
task_645_content_source_audit.csv,small_table,258,8b8be34a05bc2b25e7a555562baacb7974966e2b2ae9fcd1d1136979d7c6ac53
task_645_decision.csv,decision,808,875f56ed3d857ca42e534d7a13d6744f92b4976e326fe6b7ceae67c885c0f57b
task_645_feature_diagnostics.csv,small_table,7902,7fb7841a1dae92559d4c7ed7823b6578221259b09cb0f596a0efccb87d697a24
task_645_gpt_design_packet.txt,other,5443,b2982020c2d028c86ed71b504a479572f50a3e79ecea9d1923325697101e6d7b
task_645_gpt_design_response.md,report,14263,f3bff2c453d1a76fd8c318ccd996122bdb003cef36eda084ea889ade94e30040
task_645_microstructure_content_feature_panel.csv,small_table,2952500,3073a9105500d0258ed04549e355a9985718c180eb8ce85410987261fc162105
task_645_microstructure_content_source_upgrade.md,report,26332,682f28772eea672f7ba6ef392c8b338c1fafab7a765bbc761b7c052cc5e0e680
task_645_microstructure_coverage_audit.csv,small_table,2607,e4b9d3925296d8c826c4d05f07460aaca8db8b60e3de5531341004a74808b2bf
task_645_oos_grid.csv,small_table,3215,557ad8942783305c26dd11e8f6de5002c4f08856a95848b544106566c652b69e
task_645_pass_fail_matrix.csv,small_table,1188,e2d69dda3113de13245ccee9fb526262e08871b2f3bab7b8a4dbcffb8b61eb6e
task_645_source_audit.csv,small_table,468,6e952d4860191bbd568e4a0116569ed6cb8eb9f08aedb3542439f0df776ce948
