relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,1636,484beacc8aff82bef04698a760fed6bd9419061788763a833fa353a605a3ef75
decision_ordering_invariant_audit.csv,decision,66,5b724e0e8f6bbfee2fcdd57cc0d3408d4385e9faefdb43349c081a7c456c5c67
multifactor_accepted_lifecycle_event_log.csv,large_panel,29153946,4de54d977a462d2b674c048e1e8d4c24ef3cfb8ac3c2ee1b0b43850818151767
multifactor_bucket_quality_offline_label_audit.csv,small_table,223,1dde65b7bd358a9b827c1e238e527c090ef1e5dbfcc819a9a6bc1a3ae380812f
multifactor_continuation_decision_log.csv,decision,126431119,7dad4df5837e42d5749f5900196772161c56ff4b260aaab42c2eb49c804c2ec6
multifactor_decision_snapshot_log.csv,decision,592378205,cd8655bf9a5ac418f6b90b596aac0c4f4dfa7947f0a22782592cfb9f1bf9874a
multifactor_entry_candidate_log.csv,large_panel,465947726,0a84acd516c79d369ac88d2bb01089a02668dabf18817a3d8543f4036d0f7cab
multifactor_filter_component_audit.csv,small_table,4693,3b033439e232477d36b70e1de44512ab06f55a73208ba0626387fac9246af85a
multifactor_leakage_audit.csv,small_table,534,2acb7a9ae5648adc0de537afa3eca7dfbda3abaf0abde13d4cc779f580a6baa0
multifactor_policy_comparison_audit.csv,small_table,386,e8b6ae3188b72d5eeebe7ee6335ff2129f881da33c275a007d42497d84171a66
multifactor_rejected_candidate_audit.csv,small_table,174809,1e3efd9ab0094abfc3f9f69bd09aebb3ccd32224f8544bd624422b8b131ead65
source_discipline_audit.csv,small_table,369,ae3f1eae5672a6722d7953ea4296cfff4b23c39aa8613ab7c3e0a87b8fee093d
task_401_decision.csv,decision,629,cbaed215f26b070413d84740a067600c8c82c3339deea5a21f14940a9480177c
task_401_forward_live_canonical_multifactor_decision_layer.md,report,2454,51249f8b2bc046f34081bc471ca00b708cc889ceabbbbb1d8f3a9079ca8bc5b7
