relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,3548,f75bb597fc846aaed5b86ed170e3ca3cc0034f1a0d9b1529567adbf49261584e
goal_operating_contract.csv,small_table,2187,da946d9365eae8ed2ef3bcd6bbb1bcb5f2477c0034c38e10410c8b53b636e8d1
paper_eod_decision_evidence.csv,decision,32713,ddbba560d38b7b85395171d84d7b85b8899a73b0fd128263e99f8d3576d902a4
paper_eod_fill_price_repair_audit.csv,small_table,805,4ded020c10b403b33f2332495be99f920b34323aaacc6a469a6645f105cc596e
paper_eod_filled_decision_evidence.csv,decision,6453,8b162412542f1eac8a6f2f57270822a249e40dc35d37a8d357b42b33f7d2e985
paper_eod_filled_trade_history.csv,small_table,5862,9a89b95b0fccb127bf87fa21cbcdcefc704f26d99a2082496f25fed03f6f8b75
paper_eod_indicator_snapshot_evidence.csv,small_table,16548,e90d2431f84ced7c86d4c12333fea758baa58a91a0b243f9000c7163c71199a7
paper_eod_infographic_2026-05-20.html,other,8773,83a6eb5e6456ccb87f93dc87f38e5105cf9089ff0a539ca5ca85f7f249c1c74c
paper_eod_infographic_2026-05-21.html,other,8746,2c2178ea6758c96cef3822618261b2ddac12060f09809fe082a5ec2b95aa9df7
paper_eod_infographic_2026-05-22.html,other,8527,b878e5ac508c80988727145a1e934ff5dfd919a8558ca855680b1103ab9bebd5
paper_eod_infographic_2026-05-27.html,other,8525,6340e4479b28799f3520bbdbc417351261bf5c1b314a4c0c4ec95b04ead6db97
paper_eod_infographic_2026-05-28.html,other,8563,d85bc1a5ad5cee37bb1ccaf1fab3d9b80b5719368400e1d7479e87f46abe68b5
paper_eod_infographic_2026-06-01.html,other,8525,80947a040d28002298099c6168671b22599dc1fecd9e69d7c0be51a2f8f15008
paper_eod_infographic_2026-06-02.html,other,8648,ed9cd24c51effe7e39f7f24f672c4d9c024f9c910639519280b6acf04d852006
paper_eod_lifecycle_events.csv,small_table,4115,512d96311850fb6a58c54108f8d0c4a08a1336f9e1001653f4775a17f3918261
paper_eod_open_position_proxy.csv,small_table,3910,7eabc6496e0be4eca43edc9bc4953acbd6326134f677cdfba9deb62ab71839cf
paper_eod_realized_pnl.csv,small_table,5,f01a374e9c81e3db89b3a42940c4d6a5447684986a1296e42bf13f196eed6295
paper_eod_slack_audit.csv,small_table,970,244b149e9da9e044391ddd76055742f5c231a9439341728ba272b57fe5f6d81c
paper_eod_summary.csv,small_table,1840,926c2491de813ea52966c28b677f6f405057ff8ea5efe2ad1020fd4dd249b7fc
paper_eod_trade_detail.csv,small_table,11396,aae4eee16b82f163b5bf2d35365a53426f66dbdd720a650052f23402d7c9a500
paper_eod_trading_team_feedback.csv,small_table,1577,7752efe7a78e0df768661a8ecadbbdd54f1fa0e8784f430dcda357381070bf8c
paper_eod_trading_team_feedback_2026-05-20.md,report,2026,8bb4679050e2bef0f1d120b8aeedf62ed4d1a54c286861da33795f63942f7644
paper_eod_trading_team_feedback_2026-05-21.md,report,2030,f1c02221a263ca2ab5243eddbadbc03155feeed6874d33d47a3d4da9b0d2749d
paper_eod_trading_team_feedback_2026-05-22.md,report,2030,100f58d78729fa0470b5c79ddb6ee0922b94622aad149133da639a9d49d8844f
paper_eod_trading_team_feedback_2026-05-27.md,report,2029,ca60948adfeb88259626c11d6a2e4261fc7fb899852fc7b9a8144b39127b816a
paper_eod_trading_team_feedback_2026-05-28.md,report,2030,fc7c2d7654ea3ef428996b6a6d1281854d7d33f9857bf108bc2785d6c8435c55
paper_eod_trading_team_feedback_2026-06-01.md,report,2030,f65499a81cabf900b78dec941e6fa90820b675e376e591217a4efc9a8c0a94ea
paper_eod_trading_team_feedback_2026-06-02.md,report,2028,0e80555d4c08c8858e19051b6922eec9d1519259c9997e17886d4718e0771af1
supervisor_failure_alert_audit.csv,small_table,202,84830637dc7a6bb500067f13fcb45e5c408e759ed75927848603d59614bebf93
task_589_nasdaq_paper_ops_hardening.md,report,1598,a375564d6de4c797e2b41038e3ca24ba8def82a8d1b4a5b089348f3df71f6ae8
