relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,1312,83b571e5b813647f1c64eb561eba8a35f3d698efeafb7c24c7a412d0093f3e4d
task676_accepted_trades.csv,small_table,2304672,135328501aea0a32ca418105bad9f5c856079914f68b1c2698e3819caed120d0
task676_added_removed_trade_audit.csv,small_table,4679,8942ed07fd2e4b4e78e47ac3d832ef2e77760c3f243f6ddf6c04afbd72bc05dc
task676_allocation_panel.csv,small_table,8227515,f6eb0402290e329bf0f68064c6df5fb607477a22f9ec6f2673bcd26676103b4b
task676_capacity_candidate_grid.csv,small_table,5523,f7b40b2390c8fb737efc235668b15d5f61cf7722c4266c746ef645ca4f607139
task676_capacity_candidate_specs.csv,small_table,1372,1effb521331b4c17302d7ab991e16c884e15597f7adb835dda6802dd6add2143
task676_capacity_reason_audit.csv,small_table,5981,6f04013d26ffa1d87a1d34bac770230e8a77278b9d32a983c02b6432d269f3fb
task676_forbidden_input_audit.csv,small_table,492,edd2ec9907e7c5ab792c9f9a7374b2a83187ad23eca48afdf42e808c0477a9fc
task676_promotion_report.csv,small_table,2475,225bc0fc8409b85b7a1e1376224309bd915d7388d727a22483ebd0bd3a123c48
task_673_677_gpt_final_review.md,report,2237,0e3acf06648039d3b7c43dd3e04785a15ba8f9e9444636244cffcaca23dab969
task_676_conservative_capacity_cap.md,report,14744,e4e05f8c8616f331c1a715860db067a66d0f548d65faa57ccf7379b19a71baec
task_676_decision.csv,decision,501,a3d8a3cb315b04edf0d24be5d7e313ecca02037fe433582fb38b0471bd47fa4d
task_676_pass_fail_matrix.csv,small_table,380,e2c844a5de8902957a96c1181c9612ffaf3a81921c80a947d0593eb738106db0
