relative_path,artifact_class,size_bytes,sha256
task724_governance_audit.csv,small_table,653,ce5fe8c0690adad4558a82ac0fdf3b3b39c4015d90d9fda55fbb419fe8cc7e6d
task724_institutional_review_protocol.csv,small_table,988,ee1e20c733c9c34ff6711fab1d2961bfb0e6485f56cba011d5cd5ec12d431a2f
task724_leakage_guardrail.csv,small_table,622,1baed127c2b94bce262cf0ef5c1c11a4ae7dd930de31c89d2aa8576217e5a2fa
task724_manual_review_sample_packets.csv,small_table,61362,958c2caa2e10cd59233051ad1ee78b895fffd6d4810116fa39f38fcc79ffe509
task724_queue1_cashflow_packets.csv,small_table,764,1f7022c29d329e7a79ceb8035285ee6dcad3703a66f648f52b429cc0d13d877a
task724_queue2_semantic_gap_packets.csv,small_table,58043,0e49a9138b17cceff26c85486b065cc99c18a545acd8f3c3b8e394c6819d736c
task724_queue3_noise_qa_packets.csv,small_table,712973,e3fc02f78bbda14101a8978114203d5b8cf45fc0187797e90971e6022cb5e8d3
task724_queue_deep_dive_panel.csv,small_table,770252,8a119fe1ca5e19f13f26f0b4ad617acbced5603686092ec675cb4d21decf8de9
task724_queue_summary.csv,small_table,328,9b68650bb147cb1a212553e0aab17ef63370ac9b9c67b057730eba038f1b7850
task724_subtype_summary.csv,small_table,688,bb7c82c98487e8ea0bf9e02ef269b4162c7fdf8a82785296d51a20b37e4290e9
task_724_decision.csv,decision,414,a536d4d1e820529b756f77a724798dac7fc0a01a4bfbf62b0c51256ed98911ed
task_724_pass_fail_matrix.csv,small_table,651,a67ad5a5e6fd869f4e4f85f0944e971c1563c652b8b746007a505b28c110cdde
task_724_queue_deep_dive_review.md,report,5381,786ae84e74da5e1eac52a8dcce1aeec90362b39dfebaa2a9f3c8349116ecc748
