relative_path,artifact_class,size_bytes,sha256
task720_bucket_interaction_matrix.csv,small_table,1663,172e48b02a2d036ee7a9e1158ade8cb33187801a628194e6a3c20779d8077bdf
task720_eval_guardrail.csv,small_table,716,02cc1fee53cff8a8c28f5a4fcdc49803a6a047958203d073ed1e7c47de2a5b90
task720_governance_audit.csv,small_table,489,2dcf119606c00d1f013f647a6b04b39988d23e7f3ae21a588be7323b3b2d82b0
task720_human_review_queue.csv,small_table,348338,9e9087fad932b51038495d3977ede87b1bd0fea80d04972a2354623c1a1d022c
task720_institutional_context_pack.csv,small_table,1163,a8e7e5a6317cf4d09be3cc9cb9ab993bcf53cadc71d1f36c8e17c57e24f06858
task720_leakage_guardrail.csv,small_table,399,b231bb74caa8365506ec06422851359743f2e2d8ebf1ae5b8b8048fbd078d552
task720_watch_bucket_interaction_panel.csv,small_table,601378,12908d71f720528d4a4befc6a99bb271d7aff10dcb0cd7d2a0f10b4ad9725e2d
task_720_decision.csv,decision,373,02aa7b25b9f03b8f21edb652254056482cb2534b96533c7f1df075caec489449
task_720_pass_fail_matrix.csv,small_table,505,e008756ec474a08ba85f181e55940801c8b57257806732b4aa94e06e8aa02cd8
task_720_watch_bucket_interaction_diagnostics.md,report,3074,9b2cf2d25b170947a0392c6a31f9a6ced9607c81d14231c57d2254ef6bedab8c
