relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,1979,2d28822219cf8ed0cd2e0da39422a2de5b33117595fe34ce54ace9fef849c145
fresh_baseline_all_candidate_backtest_panel.csv,small_table,5959916,01998837eaa94a4242207d57f0b766c121911b131a93614a8c5710b1949b7c30
fresh_daily_candidate_panel.csv,small_table,5398224,dc62841ffc6201dc431d426490902aceb1b681fb34abf1562914185991684dec
fresh_intelligence_linked_entry_panel.csv,small_table,4506157,9b9583542e852c246d0dc6866603321476839e40077f6d3014205388634633a4
fresh_intraday_confirmed_entry_panel.csv,small_table,4349243,de6d3e5ea4f928db65804ba9e9437ad4a6cf7908abdca61a1df93fc94eddcad7
fresh_strategy_source_coverage_audit.csv,small_table,4040,33b1e755e71f8577d54265403c0f0346d47df693aae4bcbb03b470286257fbb9
fresh_turboquant_quarter_summary.csv,small_table,1224,4d3f8bf292d2169fd04b020f42b10de686af6112de7a95f3f352d996bf78843e
fresh_turboquant_scenario_summary.csv,small_table,581,c32c144393df8d1e4fb1d5e26069cc35d8dc0c9e9f87f269f69edcc61ca71f57
fresh_turboquant_scored_entry_panel.csv,small_table,4642257,6fd7f3db32a527db3d842a2083267396084a820194b58c08fd80307ad10fdf63
fresh_turboquant_source_summary.csv,small_table,272,53b3e1fc94db452ae54cc5359a8f5d36098d04776ae1c08a8d5c97c4d0c0ddc1
fresh_turboquant_split_summary.csv,small_table,582,1f08d9b4a40e4dd0d9b76db582ee387e2e7df2c3e12c7921b9dbde86d6c95e06
fresh_turboquant_strategy_backtest_panel.csv,small_table,886249,20f4f8e0de73c3c19c76c0ceccbd35336642cc1e9a873694138eac6a440f676d
gpt_fresh_backtest_design_review_status.csv,small_table,807,69ec18aebb61c2dfcb0856fe23c736f4b005d4570ce9ea39f5b8108a43b2113e
task_617_decision.csv,decision,950,62d517d707237dcadbbfabf4a720ae2b890787d8e18ef46bf793c83574d33162
task_617_pass_fail_matrix.csv,small_table,688,7c7155bc295e4c19317a2ff96b9031ecf446a48c8981cf124b9412d2598420a5
task_617_turboquant_fresh_strategy_backtest.md,report,3842,7c84afbc99a9881e7abf4ca69b935cad90714417051cbba21bf42b4584b22720
