relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,1320,2cb2184c93ee66ebe748dc709adb9e994e7eedb5101e1900af320eadb3201e7b
task742_blocker_reclassification.csv,small_table,997,4d31a311ab3979fa32118d8aad3e89e0058c07919add1ed2bf7eb2b173a5230d
task742_gpt_review_summary.csv,small_table,535,d8f33ea3b9897b3ad34b4378cff9cce61bae7691d946c9611bc7703580d03720
task742_guardrail.csv,small_table,532,c8943cc420a9635c92ca0e4b61b44d12bee49f0fc7bceaa7eb3223beb0ad9555
task742_interpretation_distribution.csv,small_table,1414,d37718412d51359bf2ea87b997934bce733809b41587e8742a387aaf17a01e20
task742_pragmatic_economic_meaning_packets.csv,small_table,3351963,73a736a87213a0b88d314400b194dc374335876b0366a3949b026a19f701e389
task742_pragmatic_economic_meaning_packets.jsonl,other,6518781,d36d8de31cba452e80d5d915df3cc3f6627da66058e71a119ee5d16bb8a4ee39
task742_quality_metrics.csv,small_table,651,90c3e98d3f00803dea6439ab3ea0347ce4a1f864954b25f897d7090ee924477c
task_742_decision.csv,decision,635,bdcd396c168dcd2ab532a19463edf336cbb17c84f9410a3955b2259bd8aa7e46
task_742_pass_fail_matrix.csv,small_table,401,4fda124005d9c8ccb37acace31a9232a7180fe8a2b82c77c13494e1093936e6f
task_742_pragmatic_economic_meaning_layer.md,report,7633,ad4dea79b1d28b4de3227014fd62e4b777c851f01a3f382697b0940b1ba70d45
