relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,7831,30ce9e765182040b26f997201a3e1d63275af03c9e93a203173605e00dcd2a92
canonical_rerun/intraday_canonical_event_log.csv.migrated.txt,other,444,2e6e4e744deaf17bfeeec1bc7c2687b5e9a82ba709013a18083adb008f378b7d
canonical_rerun/intraday_canonical_lifecycle_summary.csv.migrated.txt,other,460,48d75015f1e3dfe02308d320b022ae578b33468bce3dc528f6364291972ba755
canonical_rerun/intraday_data_availability_audit.csv,small_table,5521,f12353aa5ac8d68283a271a7f2f7df2374a63d2c16de39556f2199240b9dbee8
canonical_rerun/intraday_event_ordering_audit.csv,small_table,90,e538b0c54ddf28ecc546622217eae2f579338089242ceabaf7a1f3a1e8f1ca32
canonical_rerun/task_388_decision.csv,decision,461,173e3ea4e8e977adfbae9b068e0af08ab5fb632f8a75520be38b8ede051aebc7
canonical_rerun/task_388_intraday_canonical_continuation_engine.md,report,6324,0dfb19d177f7deb37f85b45faaef76c9a0dd74bf4c605f875cdefb629d994bba
canonical_rerun_decision.csv,decision,461,173e3ea4e8e977adfbae9b068e0af08ab5fb632f8a75520be38b8ede051aebc7
expanded_theme_universe_10x15.csv,small_table,6781,1df45975caac18bacc98781ffabf0e6f1109d253ca3cbaf97eeb41e49170a3dc
intraday_download_audit.csv,small_table,7859,4579f033802abf2d098374df4fe8438c8bf65e4cf5285c40c2b8b28791d32349
task_391_expanded/robustness_summary.csv,small_table,672,6bb056fc08cd6f7a62fe8b63b6b406c948ed6d7b4154bd9ee7ce51518a012673
task_391_expanded/split_lifecycle_panel.csv.migrated.txt,other,434,c1984281f98aa10d9ca2a9296f0caae33d20e7f410a7a2c92ef0ac1ccdf2397a
task_391_expanded/split_path_quality.csv,small_table,3586,c8c57ab6b74fd23f46d9cf5ec49f4d5e9ff1c95e1e4a88eb8b196f9b75df17c6
task_391_expanded/split_reduce_weakening_quality.csv,small_table,1056,d560d23644fb064f7b0e5447da41e79d6d4f7fab3e2e61935170862b115eb14f
task_391_expanded/split_reinforcement_quality.csv,small_table,1364,4b4aae08fea9a047b164045adbd7777fc714d1b666fced3c72925767861c9349
task_391_expanded/split_theme_quality.csv,small_table,5450,4033a901b4c23b66604af5d4404334c1ce898b9d757e3c832aca0c3eb45af35f
task_391_expanded/task_391_decision.csv,decision,428,b41321e9da66d73697a417933b430a3fc0849bf4f9e07523bf1da85bd3778ba1
task_391_expanded/task_391_intraday_canonical_oos_validation.md,report,2612,dfd675b612d7e5f4f984a741088ad159ec8b4122782aa84fcc4eda7ca4680d50
task_392_expanded/daily_regime_panel.csv,small_table,1625320,0d758926ae1e120ccd604b8294b9490defa7fed36d113728bd9999c5b1cd5f65
task_392_expanded/lifecycle_regime_panel.csv.migrated.txt,other,436,0ac22eb2e2aa33c50eb29b4fe0ea55ab039aed8a0253af9b0747e6106a33f081
task_392_expanded/regime_reduce_weakening_quality.csv,small_table,5379,5af1bc7527cedd15e42f77336ac0d4b4b1a9a821238a4d9a830fd044bbe55b1c
task_392_expanded/regime_reinforcement_quality.csv,small_table,7254,94b5fbd8cabd1b7259e925945f68e892f2b6ac03da35a15af80304b2a132a248
task_392_expanded/task_392_decision.csv,decision,562,73c6822da7b9f86c86806ecb7da5ea99732bc554817a23a5054cc5baa30e6abc
task_392_expanded/task_392_macro_vol_theme_regime_overlay.md,report,13407,23820d31720597792bc538e8d80db85018dd3e669498e110d6e694359f8fb720
task_392_expanded/theme_regime_quality.csv,small_table,17335,35fb7a26e128f45210e792ef3e7dc1be3942bd31b9c9dd395b35a4f9486b0100
task_392_expanded/transition_regime_quality.csv,small_table,11428,5afa7a21ff0b2b5df1bfff9585028b91397fbb5bdb4b1f0418c3d7b57521fdee
task_395_expanded/detectability_alignment_audit.csv,small_table,360,7396cd97628773675698d0e3323bca173ce74d77195ecb73755fe8b66c50c26a
task_395_expanded/forward_live_gate_split_quality.csv,small_table,2404,6ab74520d294f428448ce5267e39db5fb627170ef9990d087f7d56c95f3d2e14
task_395_expanded/forward_live_gate_validation_audit.csv,small_table,696,4626bb6ec9389267917831cf774c451d45ae0931c4ff5ac6f101f07c5bc2bd2b
task_395_expanded/forward_live_leakage_audit.csv,small_table,252,45527294cdac451a0d8024bb804fcdf1cce9607b470b02f2fe30b583a15231f8
