relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,1420,b251de4011199feae3809f6799ae27ba99d425f8252e07088ad09c4c2633234f
not_do_matrix.csv,small_table,203,fbe5cbb8afd3e5a989333109ba104ce0dfb039c4ef8d6fdb23d87fa5299e5a25
promotion_eligibility_report.csv,small_table,1398,b2201f828c3b59369c57550ff8722f5b53caffe5b8472ca7c4b14d89e68d0fcf
task659_driver_conflict_panel.csv,large_panel,34503848,e5805cbc5a56b08426d8f29bc450a7ca0de3a95f52e644b9a0525b40a8d8bf83
task659_permission_audit.csv,small_table,365,37c2969235d5aaa175455e5dee58efa3d0293d0eae209d6e0f49379b4d4883de
task659_split_account_grid.csv,small_table,2448,bd77c027a7ed5b29d219bea50a831144956609b223e74b575685cb1b6d45f547
task_659_decision.csv,decision,853,e1be053f70dadfafbdb1a6c138cdbfda82f917de4a406211103a9eded6ebf6d0
task_659_pass_fail_matrix.csv,small_table,756,97c497d2ec2b127c8a3411d2a54977a081c87e683c3e4da95cf7115db257b2f3
task_659_theme_specific_relation_engine.md,report,12944,3cb16f2f774ddeb94780a336edb8314b408730994b86fd50d8e73820d5514aee
theme_macro_cell_diagnostics.csv,small_table,8073,77e53f04e61d1d031a475e560238fdabd04f685735e70a7a2b996fa08ed95860
theme_macro_company_state_panel.csv,large_panel,367198523,d8843e71ecc1f6afac1c1ad9eef95e0b4ac26c000217b3c7df0a34f887a7a16b
theme_macro_exposure_matrix.csv,small_table,1580,e4b9d3a3049b58a31ab11352a7d611c61261ed78dfe0559bc1800c003b36868c
theme_specific_soft_wrapper_grid.csv,small_table,1444,d0fbac234030f9c2c63e5dbabfe49e5305b6c879b180650827ec6755be03a2a6
