relative_path,artifact_class,size_bytes,sha256
daily_market_regime_component_scores.csv,small_table,267495,08bdd740c9070af7efe390c0ffb30eba3169825b67325d4ee7d19bafb59e9d77
daily_market_regime_state_panel.csv,small_table,303867,644d7ae01ad05aea0c26a876ff442f9f2e91248f4ce6037fb8222dd6f3d83603
daily_regime_source_ohlcv_panel.csv,large_panel,28729257,a0e57189f6c43a3c6b562354e406efcfb726d9515f5e5856131bb2e2b82379f6
daily_theme_regime_component_scores.csv,small_table,2817678,4a77199e632d43bc6a0888cd54b5bd18fd2767200dedfa9ee69eccbb3b2dfb05
daily_theme_regime_state_panel.csv,small_table,3158586,6b78c30113889acb550f5cf59ab1f87b8c2df7bc59615570c0e53f61daaeaa77
market_regime_quarterly_quality.csv,small_table,8829,427aba5451b27a7a5c73c0a7ec218ac170aae0effe8805732c7df054243c28d6
market_regime_quarterly_quality_primary_theme.csv,small_table,8911,bf4b0455357884f918fdfc5429ce9b692275e4a0db853395bfa7d4e0c568c772
market_theme_regime_oos_quality.csv,small_table,21827,f9a981353e4bf7d756718be56a2de1c690dc86bc5e147a6a1601b16426470d3a
regime_intraday_continuation_join_audit.csv,small_table,259,5c76655177a1a755f24f22b9259b29b0942675efad1271091b9415b58519b784
regime_quarterly_quality.csv,small_table,45594,c2c57d5c75678f1e24dbe4da00b4bac907892089e48ef909790241486f6316b6
regime_quarterly_quality_primary_theme.csv,small_table,45109,8819347dfd7f3908417e211987a8e0a9d0e169d46d8bf5fbb8040c633c288b32
regime_symbol_quality.csv,small_table,568523,88ccb4d0183e1a283b2a599b96e06b64a121834daffcef7d6aaf6c415c5aead4
regime_symbol_quality_primary_theme.csv,small_table,563741,e8cf57e1bdde9bfcce7f291c91c619f694677f95b5e4b572eeedaa67db8ccce6
regime_theme_quarterly_quality.csv,small_table,193559,23f59e8ee4967efad5b9ae9a6594b05f51f552f6365ca59739d1f931eacb925a
regime_theme_quarterly_quality_primary_theme.csv,small_table,193185,fca098be2ea0ccb8e025617b353b4b48b1fce133279594790564b18e11c37dc4
regime_transition_audit.csv,small_table,53468,51a2cd4e398a9a0290e25566b723c414593aa4965f1ee7a022bda4579b647b1b
regime_weight_sensitivity_audit.csv,small_table,428,b4805acb94e773963d0c488e73d53409c305a16ea85dea09176ba646ca383556
regime_whipsaw_dwell_audit.csv,small_table,52275,69c7341859737f87fd5384efbc3226971235ae7825098b410af1863ef87406a3
task_482_continuous_market_theme_regime_engine.md,report,7254,4be6893fc17a566e5e5db4133147093630e4e81d5a5fe8bd36f2a84bdae9e455
task_482_decision.csv,decision,632,b59f0eb71654204380b44cc46569968ee2f83002700603c9ef02febc8e507695
theme_regime_quality.csv,small_table,11263,319c1e15c686f5fe02e02361d11d602aaee8b4670727096743008a4e4d025c90
theme_regime_quality_primary_theme.csv,small_table,11187,5945bcb8b2b398de34ea68923526442ec0c00bcf8f48cc3d8b98a4ff57498c19
