relative_path,artifact_class,size_bytes,sha256
task723_candidate_context_bundles.csv,small_table,237890,76da0294c2d2dd15acc1427dbab2d7f94210ccc95a4043aa69e683c567d7293c
task723_economic_interpretation_objects.csv,small_table,224092,98754c48263da2952dc3cde8facb6b5a697c1353b10424560609772fe03cbb46
task723_evidence_objects.csv,small_table,333029,8a9593289e74914291aa94f077e2228044db772b901bfa744dc9073923b1519b
task723_governance_audit.csv,small_table,746,810cdef6db2ff37b9f5fba6118843f04e543336e165544ccbe5e16145b8cea5f
task723_leakage_guardrail.csv,small_table,910,a0e394b8d48a080dfd7dfb76c446a62eecaba56c49541e9fe957ddf59e6c4d98
task723_manual_review_queue.csv,small_table,502574,ca58afb61bfb1ef2fe34d0ee50f804a00fcaef3586182ab45b1a77beb3b32bcc
task723_relation_edge_objects.csv,small_table,542242,6e9d737691873efe07170921dc29af1181b42d6185a3b442084e27907998845f
task723_slot_judgment_objects.csv,small_table,175872,de23bcfd800348fe8dd065f60b378c6df9b89e9f7b373a7d85299bdf2746808d
task723_stage_contract.csv,small_table,908,1885ce6b25ac741e4e5fd82e7ea44feafb21e4fa50aca2055f6917140057d665
task_723_decision.csv,decision,454,15da5a0d461e87b56812d1bfdc4eca22f543918da253a590d369a210fa20852f
task_723_five_stage_decision_contract.md,report,4730,e80e88bfe019544adc3dceea5997258877efacd99253bbc552f7ac7704dc34cd
task_723_pass_fail_matrix.csv,small_table,662,9299499cdfc76c34772e38d9f1540cba5f3446a76e9d1741507d2dca9ca3515e
