relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,1283,6ec665bd02bdd1ae3a662b148fce193f6c080ccd1dac5c74e4ce6d79f3a2ac72
canonical_bar_schema.csv,small_table,1102,2014392a0c2b07cb923ded2ac249dc1c5cf17c2e3da6f3f57e12b5b6a40d5b70
canonical_market_data_manifest_schema.csv,small_table,2611,ecfb1239fdbce745b64c3c0ab03b4e3a151ccdbe63185806f033408f6d8975ff
data_period_universe_contract.csv,small_table,1073,a8ed154b2c9d4bfda5a8d0892cc4a6b66bd97369c51f56ce050794d7970f69d4
data_requirement_contract.csv,small_table,2293,6ff325741b71496615c8cf84128ba9f55a3e1b9948ad0d5ea03b32625bda6785
data_reuse_redownload_decision_tree.csv,decision,1295,155fc65fc31e20157bd7e9477c669659ed9d80b4e15fd1e4963d4682a67cc01c
gpt_review_synthesis.md,report,1563,c48449a85800b787b991b05909aaa1f74a053c04baab33dae01b056d67e82eb9
no_go_gate_matrix.csv,small_table,991,39e31f06aa76974be5fa20903a1a9a1ee8efd53758719ac76be3d00f04725ccb
subagent_packet_plan.md,report,1435,7108f431719040c9a219be91fbc5676cd20234630c4f25bc15c4e76248cb8b39
task_850_859_program_steps.csv,small_table,2288,52412d979e9598ddc5644155985a57c62acad1d2b63bc8bc41755d4d841b8047
task_850_data_acquisition_certification_program.md,report,8874,46a8ec70c2794ebb3a75b06d0dadbda79c75974b297c39e593e0e4b539956b7a
task_850_decision.csv,decision,731,51632bee4b13236efbcacba5976a62fd2c52d14a656d346a9dca5a0f2e2fe8c6
