relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,1833,69c921bfeb5fbc9fe9883c03b6b003b56204aae2f029bee39dc471cd521215eb
task668_accepted_trades.csv,small_table,2052510,8f8cf529f65a9cf33acaa092fced3f5e91737a84d1ba83d08e55d5fd74dcf17e
task668_candidate_grid.csv,small_table,6072,35dbc3d5e0f13de0ad29374086e28868dbd2edbb23f7f9367712d76527b3b0ba
task668_candidate_specs.csv,small_table,1844,9b8a3e1098694eb1d8b8295beeeb7cff7f206811f85785ff981622d8274ed868
task668_capacity_decision_panel.csv,decision,8064800,8bc41dd28e9d896f1d7439b9d0a16155589490bec1e1236c33339a3b9970319f
task668_equity_curve.csv,small_table,75262,3d21ee80b7e63dd94b74dae3968433d69470a0f1e31a86a0f8fcc3dcd6926d90
task668_mdd_interval_audit.csv,small_table,18632,b2c853e513a235273d7dc771050da3f3f4ddd9e896350ca0ac03d5d616912ada
task668_mdd_windows.csv,small_table,4374,eb9f409f088d5c62ab2d92fcb9926d6622c35b03b8e365785e7da12574811dbe
task668_playbook_panel.csv,small_table,4381560,444068cd2b9a6cea7928dfabdbf960af7c045b495f999873f14c5115584e4c9b
task668_playbook_performance.csv,small_table,13470,ebb01fbbaf35900e34db0f32c6fbda90a2b29300b6b3c1206f6dcd70691cb1da
task668_promotion_blocker_report.md,report,4796,d89cf4cfc0002dd0fdfdb5783ff719aa8c133f0bfb8c0a4f9efa4ef4b904d6f6
task668_promotion_report.csv,small_table,3548,81a91e8303da109f27ca60bb155c20b37aeac3493486bc220ba8ff716ae8a59b
task668_transition_matrix.csv,small_table,2764,8f5b2fc3185d6d39197c5d4f914a855e91f309bbb540bc168a1f2a38d4c43f3d
task_668_decision.csv,decision,659,ed9cf78ba62aaeb7fa5397cc0a672579d4546fd571e4487e44d8fe0bb8570dee
task_668_gpt_review_packet.md,report,1376,5a71b5b176293e9595331460e8231a39fa5070ced46419711c261dfec64c7008
task_668_gpt_review_response.md,report,1700,4dd9746530801832c14794ee7d064870162e6ce8def49a99c738e9c3292ce928
task_668_pass_fail_matrix.csv,small_table,759,63afc0d5f60ed029b9c464f875920bb73f0a23f167b5a2c5b01b1e1112b7620b
task_668_regime_theme_playbook.md,report,14110,542b6ffad9e77bb4b47ab0078d655aba8173736d9ed562febaa52f821cd5bdbd
