relative_path,artifact_class,size_bytes,sha256
entry_population_state_quality.csv,small_table,367,7d28931c6b803c1a5872f0b2f9caaf0aec4b11a2c002b026f2482557c027f576
entry_source_coverage_audit.csv,small_table,4040,33b1e755e71f8577d54265403c0f0346d47df693aae4bcbb03b470286257fbb9
multiday_entry_candidate_panel.csv,small_table,4218164,2ae176a09f12fb96c26d60cc5df78c360ee1042d23e790ee216a3c2bb74e95de
multiday_policy_candidate_pool.csv,small_table,9754,133456cd430370aefad8cbb9b0f49efd3bcbfa6946f7dc642e3bb2a08a863bb5
selected_multiday_failure_decomposition.csv,small_table,1457,ab699daa1ef0aadf78f1c117c46fa9909aa2594bd6e109949de541c48001a67a
selected_multiday_holding_quality.csv,small_table,124,7ed14b6e9ef5b688d8d21a943c973a7fad3d8a1e2765d89206cffd961a274b81
selected_multiday_lifecycle_panel.csv,small_table,5495495,c109e088e3946290589cee08d5d2363507a226a6c828e69aeaa31a6134e53c0b
selected_multiday_quality.csv,small_table,265,522457af156356e5c69c8faeb070721e86e757bd2a4bcac4eb1f61889d7d6846
selected_multiday_split_quality.csv,small_table,569,b188b6b8b1c0238c34154452949109ce22f34c8c950db9767665e27f7a86ad83
task_503_decision.csv,decision,470,fc788b99ce2353d6d792fac9832114c4acf55ee4f7e479f7acbb6474597dc957
task_503_multiday_entry_population_rebuild.md,report,900,d34052c493fe8503d8100b0e72eafdd473ecd136bade596c162b68fbba6f9291
