relative_path,artifact_class,size_bytes,sha256
task_660_decision.csv,decision,600,0fd7ce0afd666d6de83726b7253710ae8e65eca284ba09db1f5e5dcbabfa1cc7
task_660_engine_vs_institutional_standard.csv,small_table,3158,85a6af27dc458a088624633dd1ceeb5324649b591a9dd117210ad2cf3a3d8605
task_660_gpt_review_packet.md,report,2039,4e734041b519fd1e5afe2ef66cd8a8ddee3c76913887443efc81fabff9d89cd9
task_660_gpt_trader_economist_response.md,report,2775,78a1b7bed679aa08d59fee4d6e1ce0110f332aaf61537aa4eabb26a74a68ae6b
task_660_institutional_relation_engine_review.md,report,6668,d8a2f512d0f73cd7af8e28b239441c1401b8fb707c3765f4da0a208bcdbd6f2b
task_660_institutional_source_review.csv,small_table,2281,b0569234f703f454283055c77c4898a9491db08a869924af2e04576557f676c6
task_660_pass_fail_matrix.csv,small_table,968,9af7c44eac97df669a174efb655f2239b427dbb35cfc45a33232b3ce41cbdd9d
task_660_professional_economist_critique.csv,small_table,1766,f8466fe34553d70fc048a6e15c72e11be649956683e0a08b74e116491110b2f3
task_660_professional_trader_critique.csv,small_table,1638,daf6633f46f38f5ffe5785e680b6f122bcb4fbcd7a8b759acf564fc517f8ae7e
task_660_task661_spec.csv,small_table,2431,ecf578a6e1ce6b3679323bf138bc75811cefe6fd98ce2fdcfcc0655310088e95
