relative_path,artifact_class,size_bytes,sha256
action_transition_matrix.csv,small_table,8741,bc84c53effa4c5e0b3b5e71726cec4f8a9fd0965b111b77ae4266343c9a47e3c
baseline_preservation_audit.csv,small_table,333,8db21c6fa25eeac8f6b95649a68cc9b5aec5f5ee7e95606b48b509f5784755f7
coverage_scope_report.csv,small_table,801,f1ce497096b0f341c21d18e18aca2628f4495950f0528f551e2e5112c5c94a7e
join_contract_audit.csv,large_panel,63817969,fbad4cc77d9325b41edd23df03477244b7930642c05d4c1e0cd1b6945dddd4c8
promotion_eligibility_report.csv,small_table,1660,2450e1eed097333196fce1800e5e3e44e59ff4806023712d398feef5fce96bdf
single_simulator_comparison.csv,small_table,522,49f79d5e76779afa9706e0d0969de119acff3293c8bf3f36b569fdab8e6d935f
task_654_decision.csv,decision,659,4a0456f933953e11251fd93bc39416286ca58a95dc7e54cd8fa71bd342a06e70
task_654_pass_fail_matrix.csv,small_table,1062,79b63a01417dea67533d459f65f554a25ba09b844e08542e175b33abc7b4934f
task_654_relation_engine_audit_upgrade.md,report,7087,54cf27f6393dd520233530804f025cecbd4fd77f4675a15a12711ebc7708bc68
taxonomy_definition_vs_performance.csv,small_table,3418,2fe17beb66817709b919044010c50017a815a4192f567ca61112fc1e428abf2a
