relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,1207,6f22689202253b511611fc568d2e115659880c98fc99d454bca4318abe708dfb
task_641_capacity_sensitivity.csv,small_table,823,cb94d71aa66009705f684e18307aae8a687642442be29922939cfb660bb8537e
task_641_decision.csv,decision,523,8a7e66c94885b3e230770c7a3d060f680e5658a6f72a3f1a9ff1237bc7e91508
task_641_dimension_diagnostics.csv,small_table,1574,f5949d3c75eb35a7404a9a6db515b2c139442ecad078c130a308bc4cd6d705b0
task_641_drawdown_damage_table.csv,small_table,2221,dc7e0e32fd987b8382ab019e4e3c8a6dd10eec5befc12408c437fa86b0681b0d
task_641_firm_grade_gap_diagnosis.md,report,10577,90b5f701b4d405b098dfc9d91021b79221572b990ef8ef42f262cde3a6d97254
task_641_firm_grade_gap_matrix.csv,small_table,2470,e2defbf37e524fafdc4b90d0e379511af2008d0000a6b509c3835434b86bd02e
task_641_gpt_review_packet.txt,other,11236,1d215fa128c697c3716072e4eb3b2dcf1ca30d2235dc7b215fe1848a7786bbb4
task_641_gpt_review_response.md,report,4533,d207dd6db2c7d038bc28e4a437945ff59f707b07de043f34d59be9183858618d
task_641_signal_tier_diagnostics.csv,small_table,601,43ca2a3da5353edf012ace7147dd7be6372d992d8036d8aa1c34aa09061032bc
task_641_task639_accepted_trades.csv,small_table,91313,f4f44befcdf39d509374fd8b2deb4677b877df19457bc39c8cb8564d5fca9a94
task_641_task639_baseline_diagnostic.csv,small_table,725,9d2259bd9d6e326c56693ca6d774aa23932860f9233fc465fc07f21a2711bd41
