relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,1554,f8de2b90f115a23bc136356dcf23daff2fad34179c635bdee20116079ef4a2f3
gpt_chrome_review_packet.md,report,2187,74e06838063dcc68560691115a74bf688e6606d547722359a784efd3aa4d25b1
task737_bundle_semantic_modifier_attachment.csv,small_table,170007,5cf6329a36d8a02f5ad9a060ec9f14b320a956f751228a1d2895657ee841b578
task737_bundle_semantic_modifier_attachment.jsonl,other,422999,fd152846ab589b2a3ddbb334e876a29f687c77dad6eea2bbcaeac2d5dd569652
task737_conflict_summary.csv,small_table,206,11388b85e567fe540b0f9603209604e90f9eb8951f8899c18da14291d7221a20
task737_coverage_report.csv,small_table,292,2cc5279889969a44fa741c407b010c60d2072f7c74595c4be002c0fdeef868b7
task737_gpt_review_summary.csv,small_table,671,1aeb045a70beb98ba4007d00e1cdd752fbdc76121a785f6f45c448133a4dfbb1
task737_guardrail.csv,small_table,560,b5ffe4428c2d6213b3e382d3b229e74f7a41993fca0a770bce350856f58b303f
task737_modifier_attachment_edges.csv,small_table,200875,5695b185162fa745e2f3fd601f2ca9402873089557f2ad7353b7a0cc12b92e9e
task737_modifier_attachment_edges.jsonl,other,400613,501355e19571b1cf76f4f4927ec06a23760930452d2d0d36bf5b2c078d40fc68
task737_queue_transition_summary.csv,small_table,614,23fc77eb7f3bce37b4ecd2ee77e55479af81b727b579bc51f9b9d050a5b4b3b3
task737_task688_semantic_modifier_attach_attempt.csv,small_table,575488,78d653f4daaf5f2f21b8428e6541e1783ec11fc89ee2da55c7c75d9b9b499852
task737_task688_semantic_modifier_attach_attempt.jsonl,other,1766340,21388cca63677e7f6b2ea3b6b9a665213d1f84df56d7a34319c7730d8f03844a
task_737_decision.csv,decision,553,a39561f54af70c580e4b46a8b6e00dacba967ba29b2785ac604cafc4bf4303db
task_737_pass_fail_matrix.csv,small_table,444,dba17750aee507bcf4df94157943cd3f36e9c2780ecff0bc1e83b3a187e4b54e
task_737_semantic_modifier_bundle_attachment.md,report,5289,5394cbc3cbae224d00104cebbaf8f579202bafc10c01bada4ad891a15ae65449
