relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,1402,5015e7c275b7a79e948f1391f985a7fff37256162cd37ba4fb5a65083e05cf8f
task_643_account_grid.csv,small_table,13302,703a7b7e1bbf23f151e9ff6d4ebc5d14da7e88be36ec904595bcb91fa34ef2d5
task_643_decision.csv,decision,797,e754346bb9deb948a732a0ef751e94f37e8204216e3e8bf3eee8bebc2d4b72d9
task_643_entry_quality_panel.csv,small_table,4655396,9bfea074eb2fd04dadaae035a10498f77c47552f258d0d3fb8432f51cdd3c3e6
task_643_entry_risk_tier_turnover_backtest.md,report,17267,06eaa0c697b1a8fae83df06c5f2ddec0fd3a2507825f026b216d2ca3297d5495
task_643_execution_variant_panel.csv,large_panel,18889948,da2276c7f1421701ec07094739d331bd53445fba094e3fdc573f795433b7e7c4
task_643_gpt_review_packet.txt,other,2333,4057496d354547ece26bcdd68d8bfd41d690d1df1f4a7b0eda8f14f106fcc225
task_643_gpt_review_response.md,report,4076,8fa4675ec6a2d5d5fc2dcc6ae155fd1f31436f4596ed935e79a94c048d39b827
task_643_oos_grid.csv,small_table,25937,9d66f81b4f04d8d961318a68efef4048269b43bcdf0ffc757dc54b468c39afac
task_643_pass_fail_matrix.csv,small_table,819,81ef17a9db588386128f17967256559ef146b0bd512cc94cdb91e39b4519baa0
task_643_source_audit.csv,small_table,327,1bf9adb8d352b40dcb8ec0f83b299658b5976286ed01397a1b19e04164562d79
task_643_task639_risk_feature_panel.csv,small_table,2686641,2b77d9393af25e7f3361051b0b7835a8ccf435ab3855a697245aa89b1b37d2a7
