relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,1563,9c4b6cc4efd7988059589de717d6fdb2274e53cdfa6219189da08aac9c15fe16
task_638_content_signal_refinement.md,report,6758,7823e5e59622796e93b916fd0db56fd47e5ceb62b8b7507e10b66018f7381ff9
task_638_decision.csv,decision,1383,047d02bf6f6f28ba52a5a56abb3dc9c94ea444b7571a9bc4f66f92e3b92d9a05
task_638_entry_refined_content_panel.csv,small_table,8171757,02a3a3efa7f9df2c7f3326bed158c350f9e7c84d08ec64a6a16a7e7fe70e1b83
task_638_event_refinement_taxonomy.csv,small_table,3461752,6bb9ed0bc84b04564648952b86b6519c989b4fc19ca012775fe5718e49e03a93
task_638_gpt_capture_status.csv,small_table,353,1121f9131d35ddad372eda0f7989043b0df614ecb1c2c91f326920956bf9eab6
task_638_gpt_current_prompt.txt,other,5383,f419d302de3577527f8529b7a2e50d95529f227d441378b40fc22ac81f7d737f
task_638_gpt_review_packet.md,report,1893,a93c1f781b7876773831dca3373b7d624a4177cb95020a0eef6077a144468545
task_638_gpt_review_response.md,report,3128,b601af634c6ba23d30d40240105eee5966b14f3d0c501d529065538c69e6180e
task_638_pass_fail_matrix.csv,small_table,1419,58e7d606b32ac93e27d32fc4eaeba6ced63613c24a76be7949dc1966e70bffcc
task_638_refined_feature_audit.csv,small_table,11158,efd4ce344874bc2472727094876f641ab9232ec5d10438855928855810cb7840
task_638_refinement_account_grid.csv,small_table,724845,90765f89d618b16749fa6e6930d9502af5ca8985197583477f95037fa4f24cac
task_638_refinement_oos_account_grid.csv,small_table,1371258,81f6e5c4d7b4911a2d775fb34e42d06b622aa45a6752ab1c6064b598b9302d2c
task_638_source_audit.csv,small_table,258,94e1dbafe1824553c31810abd4e4c824a4b89ee6fb58067d15f8accc28dbb0c1
task_638_timing_exit_execution_panel.csv,large_panel,296410851,8979a14e284fd0a9866f8e618ac473088578cceddadbbc772b1f7000b341c39b
