relative_path,artifact_class,size_bytes,sha256
artifact_manifest.csv,small_table,1286,806494d29224a37cbf12dbbe398cb7845c18b25241aa0a18dead0035bcead456
multiday_entry_cell_candidate_pool.csv,small_table,16198,4c4d300fbee92d33662eba7898e39b34ec7553ac61a8a12fd1d68d7a83476e47
selected_multiday_entry_cell_holding_quality.csv,small_table,118,4179e9b898b054d057a7dda8b5293795422c22c17684ac3c176b6064ff11d15a
selected_multiday_entry_cell_panel.csv,small_table,375948,a070b326952744d847f648d4f15748f39dfb3a0c6e3395633523fefa3ec67575
selected_multiday_entry_cell_quality.csv,small_table,275,cb4fd828158a4629083bab4059336cdd91d8506840b6c90e20ae0e496b064c51
selected_multiday_entry_cell_quarterly_quality.csv,small_table,1300,5ac2c2e36bca4c20d93855237c143b3d35f7fde5d122ff6d56494bb57e9479bc
selected_multiday_entry_cell_rulebook.csv,small_table,1836,749c9c7f6116b55e56959bbcf64e53afffea519e2148d6efc41b1b3f4005b643
selected_multiday_entry_cell_split_quality.csv,small_table,569,b66529f055b99d3b704d78f56a955b1d3a0e4498f953f44e2e1b74df0d615f86
selected_multiday_entry_cell_theme_quality.csv,small_table,681,5b9cfc7d72efeef7034c747a5c1c2a4dc4a960fab543ca9dd2517f8b12064218
task_504_decision.csv,decision,424,811f508c0795be76a9ce963fe4fd8d72bfe38d42c91278380a9436c8e156062a
task_504_multiday_entry_cell_portfolio.md,report,788,0a9a9ef3c2225a6c4362bae418de3c9904481127ef6cb7af2100e37cfb194e7f
